"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolsTNBC.SYMBOL","symbolsTNBC.GENENAME"
"8803",519.966573565551,-1.32409010439115,0.309250298798488,-4.28161301552678,1.85543449002227e-05,0.00012065555094984,"SUCLA2","succinate-CoA ligase ADP-forming subunit beta"
"9445",9372.42307774269,-2.14609667031603,0.404212024528612,-5.3093340625351,1.10026504547992e-07,1.31215307066176e-06,"ITM2B","integral membrane protein 2B"
"5925",877.824569520981,-1.5305091704799,0.363492288512866,-4.2105684737951,2.54728900433193e-05,0.00015895018529259,"RB1","RB transcriptional corepressor 1"
"10161",795.795861605116,-2.13285594916327,0.32733572657998,-6.51580556588632,7.23005787174052e-11,1.88500684352852e-09,"LPAR6","lysophosphatidic acid receptor 6"
"1102",400.645582519306,-2.33379194173746,0.345966059597906,-6.74572512821019,1.52264639819824e-11,4.65000082290885e-10,"RCBTB2","RCC1 and BTB domain containing protein 2"
"57105",15.0808841465278,-2.66024293795765,0.860029047406605,-3.09320126567764,0.00198009795907251,0.00699239924091782,"CYSLTR2","cysteinyl leukotriene receptor 2"
"22862",1324.68768098165,-1.3557383707795,0.227610066397895,-5.95640778211223,2.57842495621974e-09,4.62935894612126e-08,"FNDC3A","fibronectin type III domain containing 3A"
"81602",186.331736971394,-1.24950787434799,0.271587042261296,-4.60076395377444,4.20944231513206e-06,3.27280455347911e-05,"CDADC1","cytidine and dCMP deaminase domain containing 1"
"81617",543.261879408279,-2.4009057845937,0.371273465061713,-6.4666775585339,1.00181097841279e-10,2.52786435556773e-09,"CAB39L","calcium binding protein 39 like"
"79758",450.633778538439,-1.20931174201694,0.316078316368702,-3.82598767264468,0.000130248807766118,0.000666055848999088,"DHRS12","dehydrogenase/reductase 12"
"540",602.533377013974,-1.96075656363653,0.391061453117466,-5.01393463356145,5.3328109814731e-07,5.26195732776857e-06,"ATP7B","ATPase copper transporting beta"
"100887750",142.399566861306,-1.07520236592073,0.199986820219851,-5.37636612622139,7.60041629919626e-08,9.48528083781297e-07,"MRPS31P5","mitochondrial ribosomal protein S31 pseudogene 5"
"55901",433.301744703126,-3.15666059462598,0.507818357748124,-6.21612146639187,5.09593619157182e-10,1.1003405833916e-08,"THSD1","thrombospondin type 1 domain containing 1"
"5101",156.165375354845,-3.15389606344628,0.552561755319143,-5.70777118229018,1.14465158631983e-08,1.7615415228718e-07,"PCDH9","protocadherin 9"
"1602",377.090654867046,-1.68883703575906,0.476451540989013,-3.54461448955205,0.000393187702769095,0.001746847518806,"DACH1","dachshund family transcription factor 1"
"115207",4742.63657517998,-3.83019616307798,0.629421519432563,-6.085264079517,1.16299458559352e-09,2.28702826932263e-08,"KCTD12","potassium channel tetramerization domain containing 12"
"26224",1134.53387518771,-1.54666892440364,0.349732705330861,-4.42243147646266,9.75963071289627e-06,6.82895502344912e-05,"FBXL3","F-box and leucine rich repeat protein 3"
"1910",452.149493969407,-4.3482968916543,0.551404773448886,-7.88585282723777,3.12394611616915e-15,2.14905570363552e-13,"EDNRB","endothelin receptor type B"
"10253",652.437704437323,-3.86858949953848,0.47814325097564,-8.09085873667507,5.92455350605383e-16,4.76052442785621e-14,"SPRY2","sprouty RTK signaling antagonist 2"
"103724386",5.9219669210206,-4.39379357781061,1.41135909076046,-3.11316489657014,0.00185092571088401,0.0065920525863019,"LINC00377","long intergenic non-protein coding RNA 377"
"84189",814.087526427449,-3.50418956502865,0.88287617410719,-3.96906119770677,7.21563503732124e-05,0.00039749856853532,"SLITRK6","SLIT and NTRK like family member 6"
"10082",321.537949856981,-1.73710433650187,0.528897985204389,-3.28438448452507,0.00102205386315935,0.00397271769252621,"GPC6","glypican 6"
"10150",2040.40613921468,-1.35181736097053,0.371929274358479,-3.63460865860103,0.000278402904922412,0.00128978434638677,"MBNL2","muscleblind like splicing regulator 2"
"23348",1646.12831449775,-2.09386137099866,0.33840958424174,-6.18735836247158,6.11807748763412e-10,1.29676786186546e-08,"DOCK9","dedicator of cytokinesis 9"
"100861541",40.8535574152332,-2.91740943379537,0.365552676516984,-7.98081814526073,1.45366504765178e-15,1.06345361657689e-13,"DOCK9-DT","DOCK9 divergent transcript"
"5095",358.040463563059,-1.77789415519986,0.322892169322926,-5.50615445065741,3.66756790297949e-08,5.00392041098231e-07,"PCCA","propionyl-CoA carboxylase subunit alpha"
"259232",118.935533444078,-2.27177877881671,0.661549516256752,-3.43402681581739,0.000594685361313688,0.0024897290612676,"NALCN","sodium leak channel, non-selective"
"9358",1568.25700369783,-3.27200270990546,0.668249984085726,-4.89637529042682,9.76205513646572e-07,8.96883097495534e-06,"ITGBL1","integrin subunit beta like 1"
"2259",43.9358481938419,-2.92953914394886,0.792470404712881,-3.69671741244427,0.000218405223059617,0.00104593375752488,"FGF14","fibroblast growth factor 14"
"283481",47.766771277182,-1.7965185685818,0.479496157615944,-3.74667980138589,0.0001791905780676,0.000879842342497714,"FGF14-AS2","FGF14 antisense RNA 2"
"1948",1117.39246499463,-2.06831779616575,0.328529572771177,-6.29568223864688,3.06050757239097e-10,6.87334610129408e-09,"EFNB2","ephrin B2"
"728215",166.449200179564,-3.14354486890153,0.541096123387622,-5.80958674998602,6.26272364778483e-09,1.02237268808051e-07,"NALF1","NALCN channel auxiliary factor 1"
"1282",14537.4637035223,-2.08816454493102,0.388783751377833,-5.3710180467436,7.82933726421656e-08,9.74615786680825e-07,"COL4A1","collagen type IV alpha 1 chain"
"1284",22299.3992597322,-2.06872809461389,0.398674417638251,-5.18901640809823,2.11407770075229e-07,2.3404069678684e-06,"COL4A2","collagen type IV alpha 2 chain"
"2159",210.289962436477,-3.36236072221034,0.534954276226329,-6.2853235718183,3.27171530401329e-10,7.29752562576615e-09,"F10","coagulation factor X"
"2621",7434.36332574169,-1.98983337140206,0.543103510456591,-3.66381975643868,0.000248481673523808,0.00116929490556888,"GAS6","growth arrest specific 6"
"100506394",34.0646534600521,-1.92455010092791,0.616183507071425,-3.12333919821198,0.00178811543237381,0.0064077904124673,"GAS6-DT","GAS6 divergent transcript"
"123103",30.3002709402152,-4.93129799644731,0.807476193543224,-6.10705062994943,1.0148905230812e-09,2.03040240770715e-08,"KLHL33","kelch like family member 33"
"6038",833.398669443858,-2.51817697057071,0.459532782625157,-5.47986360447498,4.2565384362495e-08,5.70855781292069e-07,"RNASE4","ribonuclease A family member 4"
"6035",2708.85780882579,-2.78575943062037,0.537548684498683,-5.18233884846796,2.19120665604318e-07,2.40953266536695e-06,"RNASE1","ribonuclease A family member 1, pancreatic"
"55701",3292.85235397669,-2.30634936583702,0.336259951682195,-6.85882857681722,6.94274886800581e-12,2.28388480379399e-10,"ARHGEF40","Rho guanine nucleotide exchange factor 40"
"51222",2595.54226291441,-2.16585775957368,0.497150893164725,-4.35654001501723,1.32134545944967e-05,8.92090188635341e-05,"ZNF219","zinc finger protein 219"
"283624",266.772208880144,-1.17443474874512,0.23702633183337,-4.95487037098795,7.23785258844795e-07,6.87525861672047e-06,"LINC00641","long intergenic non-protein coding RNA 641"
"6297",493.203636254346,-1.64684700091335,0.42641151108792,-3.86210727921413,0.000112413180395068,0.000586318918549001,"SALL2","spalt like transcription factor 2"
"63874",1608.84140137188,-1.61368279854856,0.307527354991539,-5.24728214370704,1.54359412505917e-07,1.78652340117533e-06,"ABHD4","abhydrolase domain containing 4, N-acyl phospholipase B"
"26020",10242.794425518,-1.86791267104692,0.24420988779698,-7.64880033276859,2.02862943690708e-14,1.13638024971429e-12,"LRP10","LDL receptor related protein 10"
"84962",806.264210994907,-1.18265491941474,0.233245152761768,-5.07043728631174,3.96902690216876e-07,4.06566047251414e-06,"AJUBA","ajuba LIM protein"
"23428",2532.48769144396,-2.21236983628937,0.317248641774388,-6.97361484013129,3.08899057434168e-12,1.09319041878236e-10,"SLC7A8","solute carrier family 7 member 8"
"599",1209.46786728854,-1.45532668342487,0.173025268248363,-8.4110644540997,4.06306366558263e-17,4.10620753749552e-15,"BCL2L2","BCL2 like 2"
"51310",1775.28084284445,-1.95997453237767,0.371291365227414,-5.27880450755216,1.30029438966247e-07,1.53483273953777e-06,"SLC22A17","solute carrier family 22 member 17"
"116173",11.5893758797093,-3.20122502264867,1.02186146148777,-3.132738774577,0.00173183499882508,0.00623702369341745,"CMTM5","CKLF like MARVEL transmembrane domain containing 5"
"79178",517.308627842362,-1.26232746070129,0.219308437902327,-5.7559457026614,8.61580778660675e-09,1.35571049329223e-07,"THTPA","thiamine triphosphatase"
"84502",37.0940992589893,-2.8421076643862,0.578155715494789,-4.91581694726291,8.84129823321537e-07,8.19973950616938e-06,"JPH4","junctophilin 4"
"196883",1889.71037005464,-3.08683964422949,0.490223023332827,-6.29680675387973,3.03839677025304e-10,6.83151457311709e-09,"ADCY4","adenylate cyclase 4"
"4776",4569.66804561039,-1.22685195028034,0.393724843553922,-3.11601355709808,0.00183313844616784,0.00654654141631452,"NFATC4","nuclear factor of activated T cells 4"
"57523",1861.31455980547,-1.88908233977488,0.484429245569339,-3.89960423953074,9.63500494059658e-05,0.000513186381052259,"NYNRIN","NYN domain and retroviral integrase containing"
"1215",13.3200256696755,-2.69440341736715,0.814003060966101,-3.31006546114125,0.000932741544894819,0.00366994395528955,"CMA1","chymase 1"
"1511",39.50368279862,-1.8626165774281,0.607258302692716,-3.06725584346702,0.00216033866070978,0.00752188129657207,"CTSG","cathepsin G"
"29091",69.7135241924362,-3.34615514911188,0.642627508655141,-5.20699021446273,1.91928210337483e-07,2.16261177694063e-06,"STXBP6","syntaxin binding protein 6"
"4857",827.093741301421,-3.34677049758801,0.764098320400366,-4.3800259838739,1.18665158154005e-05,8.11775677169375e-05,"NOVA1","NOVA alternative splicing regulator 1"
"5587",236.970054355291,-2.76531862098381,0.506091108173634,-5.46407272588371,4.65332747070828e-08,6.185297518014e-07,"PRKD1","protein kinase D1"
"9472",91.9905882913368,-2.04222995591572,0.52736778305841,-3.87249661720334,0.000107726171582856,0.000566241104571977,"AKAP6","A-kinase anchoring protein 6"
"64067",104.941195433041,-2.06595330035705,0.624346464838392,-3.30898534180347,0.000936347392100517,0.00368339224910167,"NPAS3","neuronal PAS domain protein 3"
"1073",481.720900645936,-1.27260343404733,0.362073384673087,-3.51476658577473,0.00044014066009516,0.00192448657043392,"CFL2","cofilin 2"
"100129794",38.5846474899471,-1.57737018826088,0.485731901556666,-3.24740908144133,0.00116460866131136,0.00443623808309123,"SLC25A21-AS1","SLC25A21 antisense RNA 1"
"3169",2854.12239375915,-2.7960436990308,0.541189495231648,-5.16647814428475,2.38546081776269e-07,2.59685423614965e-06,"FOXA1","forkhead box A1"
"319089",620.298092276839,-2.64024354044756,0.745544304522639,-3.54136370492169,0.000398064455300978,0.00176608591042894,"TTC6","tetratricopeptide repeat domain 6"
"6751",54.9894077897323,-4.88911104131853,1.04013248878141,-4.70046950177135,2.59564021412304e-06,2.13384991205798e-05,"SSTR1","somatostatin receptor 1"
"161198",1283.8111450625,-4.19646022411627,0.671857512494379,-6.24605685889593,4.2094399340824e-10,9.23157487109839e-09,"CLEC14A","C-type lectin domain containing 14A"
"283547",116.723223269453,-4.53295308803121,0.695962237580687,-6.51321701560809,7.35581161070575e-11,1.91270613314983e-09,"LINC00639","long intergenic non-protein coding RNA 639"
"10484",1313.48903012935,-1.38900280069825,0.298901583822419,-4.64702388972109,3.36758178864663e-06,2.6861191435397e-05,"SEC23A","SEC23 homolog A, COPII coat complex component"
"145581",44.1362766380914,-4.16480197985691,0.577538026935104,-7.21130347374494,5.54187886714632e-13,2.33440935715582e-11,"LRFN5","leucine rich repeat and fibronectin type III domain containing 5"
"122525",122.075454117284,-2.12533258038771,0.347856611402388,-6.109794986559,9.97592055150616e-10,1.99987626107188e-08,"C14orf28","chromosome 14 open reading frame 28"
"100506433",19.7891531785575,-5.21377338049793,1.63639500788118,-3.18613376072858,0.00144187916238166,0.00533063295569851,"LINC00648","long intergenic non-protein coding RNA 648"
"122773",170.988542940471,-1.72634585351593,0.354890578464644,-4.86444543268686,1.14778166369011e-06,1.03132022448709e-05,"KLHDC1","kelch domain containing 1"
"5836",1617.06184045886,-2.53629515192242,0.54195568930754,-4.67989395067162,2.87023342899842e-06,2.33307614464938e-05,"PYGL","glycogen phosphorylase L"
"114088",99.8330838470544,-2.43186286550403,0.458345193621052,-5.30574531891924,1.12213540487148e-07,1.33579761675229e-06,"TRIM9","tripartite motif containing 9"
"122786",1502.7162764664,-2.07210388473465,0.386693401417656,-5.35851886051874,8.3906978663726e-08,1.03790550389969e-06,"FRMD6","FERM domain containing 6"
"54331",663.98367346398,-2.96882580112439,0.47667234515672,-6.22823168008267,4.71729138392858e-10,1.02763572081449e-08,"GNG2","G protein subunit gamma 2"
"22795",1858.96596985976,-2.45822356915646,0.426695553855067,-5.76107144062587,8.35816509380541e-09,1.31940567495289e-07,"NID2","nidogen 2"
"5732",129.171162124059,-2.80154436784582,0.666267492031993,-4.20483424653007,2.61273561014639e-05,0.000162826746257247,"PTGER2","prostaglandin E receptor 2"
"10979",1699.41358837676,-1.87896065970219,0.492799469672954,-3.81283011718573,0.000137384547612847,0.000697633110721958,"FERMT2","FERM domain containing kindlin 2"
"652",453.886838072555,-4.36991753221562,0.636961369413372,-6.86056916801756,6.85867245257448e-12,2.26001902697774e-10,"BMP4","bone morphogenetic protein 4"
"10668",147.71129142898,-1.24757499278446,0.252594046898162,-4.93905144679615,7.85035008837409e-07,7.38905251236978e-06,"CGRRF1","cell growth regulator with ring finger domain 1"
"23034",939.285043143918,-1.71005412572786,0.506678574938749,-3.37502750325408,0.000738083141707589,0.00300661917230812,"SAMD4A","sterile alpha motif domain containing 4A"
"57161",265.677474276613,-3.60835112306371,0.49194985668444,-7.33479454061164,2.22061885600281e-13,1.0268267285564e-11,"PELI2","pellino E3 ubiquitin protein ligase family member 2"
"122830",347.830232559693,-1.09270849308528,0.302291282051656,-3.61475357697733,0.000300633437184407,0.0013809698350206,"NAA30","N-alpha-acetyltransferase 30, NatC catalytic subunit"
"145407",157.308872797007,-1.81368808380021,0.518856582091167,-3.49554799226106,0.000473089367131728,0.00204574109660006,"ARMH4","armadillo like helical domain containing 4"
"51339",623.267197278253,-2.58029385340769,0.596603646639692,-4.32497164229706,1.52551485229084e-05,0.000101215716392603,"DACT1","dishevelled binding antagonist of beta catenin 1"
"64582",114.983029956439,-1.02605230230929,0.297484706588608,-3.44909260739989,0.000562473763320572,0.00237056332838846,"GPR135","G protein-coupled receptor 135"
"6252",330.173731356246,-2.38653255642246,0.521659403694677,-4.57488648631604,4.76478256335993e-06,3.63495435553443e-05,"RTN1","reticulon 1"
"5583",850.721780262419,-1.64176815932965,0.392633090031246,-4.18143096191662,2.89680211083552e-05,0.000178151512500129,"PRKCH","protein kinase C eta"
"57381",672.480876300605,-2.31136289908854,0.461832144165984,-5.00476835206565,5.59292476185419e-07,5.49098061496812e-06,"RHOJ","ras homolog family member J"
"91612",1426.17751821882,-1.02402480931625,0.295808365283906,-3.46178448446995,0.000536606666500179,0.00227474817370865,"CHURC1","churchill domain containing 1"
"2530",671.179470770918,-1.30842329559594,0.351851491203588,-3.71868054650039,0.000200266127710184,0.000972126194574369,"FUT8","fucosyltransferase 8"
"677",14894.4167210939,-1.16598769182563,0.373123586030224,-3.12493697927522,0.00177843156551288,0.00637555847018568,"ZFP36L1","ZFP36 ring finger protein like 1"
"57452",1393.16551551864,-3.75533947261465,0.658478632303073,-5.70305441724069,1.17679392828546e-08,1.80958602023252e-07,"GALNT16","polypeptide N-acetylgalactosaminyltransferase 16"
"100289511",26.3836477654806,-1.83346084665283,0.432835021442096,-4.23593460747286,2.27603013474858e-05,0.000144087332327674,"LOC100289511","uncharacterized LOC100289511"
"6430",3787.55992627185,-1.09828596510679,0.215033784893784,-5.10750422613491,3.26441798504348e-07,3.42807600507565e-06,"SRSF5","serine and arginine rich splicing factor 5"
"55333",1144.71840791436,-1.63046910842418,0.27077249660993,-6.02154623840177,1.72758653736759e-09,3.27890238641132e-08,"SYNJ2BP","synaptojanin 2 binding protein"
"22990",1423.57044971941,-1.31224482052336,0.269747444249583,-4.8647164171432,1.14621028768685e-06,1.03085316056828e-05,"PCNX1","pecanex 1"
"9628",158.750607431759,-4.30763552980592,0.706458054573687,-6.09751067585373,1.07732926758113e-09,2.13354723436319e-08,"RGS6","regulator of G protein signaling 6"
"53349",933.856657749078,-1.30509448112199,0.167469100005294,-7.79304648487828,6.54125426040711e-15,4.11050740479301e-13,"ZFYVE1","zinc finger FYVE-type containing 1"
"89932",1074.98922139363,-1.88838237391074,0.507623550412994,-3.7200448489326,0.000199187403838279,0.000967368897610429,"PAPLN","papilin, proteoglycan like sulfated glycoprotein"
"101928123",76.11843529849,-2.09810847416684,0.612647332664878,-3.42465944484005,0.000615570515757157,0.00256675362227453,"PAPLN-AS1","PAPLN antisense RNA 1"
"8650",1642.41454979499,-1.1282729256739,0.169974067538505,-6.63791213573395,3.18157409183235e-11,9.03530315413323e-10,"NUMB","NUMB endocytic adaptor protein"
"641371",112.694040639993,-2.15383373770057,0.431154253972454,-4.99550617408075,5.86816463655067e-07,5.7210957664949e-06,"ACOT1","acyl-CoA thioesterase 1"
"10965",523.926939181634,-1.78646257144078,0.284262242168115,-6.28455808205528,3.28787597350778e-10,7.32523822006744e-09,"ACOT2","acyl-CoA thioesterase 2"
"9240",1082.18450293733,-1.14420086300037,0.349507522137922,-3.27375175218359,0.00106129804510365,0.00410410443240676,"PNMA1","PNMA family member 1"
"91748",2284.22276096553,-1.48395081435141,0.319434602029396,-4.64555437928057,3.39164415381762e-06,2.70201443639773e-05,"MIDEAS","mitotic deacetylase associated SANT domain protein"
"145483",254.276714816901,-1.66108892901058,0.270395914797911,-6.14317316980193,8.08890129259772e-10,1.66063873028975e-08,"FAM161B","FAM161 centrosomal protein B"
"4329",769.956256181795,-1.37283225372072,0.294600640427656,-4.6599771532331,3.16244483647747e-06,2.54423034320793e-05,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"5826",1273.26059851943,-1.04257471778312,0.266302693794946,-3.91499876672635,9.040466996449e-05,0.000485283785382833,"ABCD4","ATP binding cassette subfamily D member 4"
"4053",9547.90389023567,-2.90563450767435,0.426309150380201,-6.81579202577045,9.37458340237548e-12,2.98373510043788e-10,"LTBP2","latent transforming growth factor beta binding protein 2"
"83694",447.531332492849,-2.59681188899963,0.572307752099613,-4.53743965457878,5.69413166597309e-06,4.22875550920714e-05,"RPS6KL1","ribosomal protein S6 kinase like 1"
"91754",2200.34315154562,-1.39992892063178,0.196914376661923,-7.10932814740736,1.16609197436619e-12,4.48282338223992e-11,"NEK9","NIMA related kinase 9"
"2353",22198.9519909622,-4.34712124854823,0.840979859919815,-5.16911457185516,2.35205677439176e-07,2.56476224242074e-06,"FOS","Fos proto-oncogene, AP-1 transcription factor subunit"
"101928377",12.2328694669109,-2.28380180800969,0.686233350199658,-3.32802509138506,0.000874639884981575,0.00347410647993289,"JDP2-AS1","JDP2 antisense RNA 1"
"122953",1028.68671160275,-2.72218553462928,0.498913313607983,-5.45622948993544,4.8635128039329e-08,6.44719621595054e-07,"JDP2","Jun dimerization protein 2"
"7043",1450.67001712005,-2.07238688956832,0.325984491682304,-6.35731742597135,2.05307461664445e-10,4.80914945447206e-09,"TGFB3","transforming growth factor beta 3"
"2103",57.9668393497006,-2.95631582324516,0.805090689665929,-3.67202833319546,0.000240632996038864,0.00113683145068385,"ESRRB","estrogen related receptor beta"
"22846",1423.77618238631,-1.57913822906554,0.309237267518494,-5.10655860381091,3.28078893257237e-07,3.4434233304076e-06,"VASH1","vasohibin 1"
"23357",882.642802643826,-1.02505666187282,0.26918369741817,-3.80801910258489,0.000140084454019675,0.000709322263819664,"ANGEL1","angel homolog 1"
"102724190",10.9668604052295,-2.19610552886317,0.738271854034384,-2.97465698693816,0.00293316328653892,0.0097190467121653,"LINC02289","long intergenic non-protein coding RNA 2289"
"9517",1865.1313349967,-1.23951385739954,0.310157723243663,-3.99639849182722,6.43134399000003e-05,0.000360265515051259,"SPTLC2","serine palmitoyltransferase long chain base subunit 2"
"9369",130.163850462978,-2.66659600747443,0.609570107761365,-4.37455179235651,1.21682231547738e-05,8.27793834741484e-05,"NRXN3","neurexin 3"
"85439",442.55642062381,-2.3609432032108,0.503632392497463,-4.68783032700323,2.761167922586e-06,2.25564409542588e-05,"STON2","stonin 2"
"6400",1593.72137387894,-1.4333955801067,0.212653585425979,-6.74051922160343,1.57821622775694e-11,4.79728796300815e-10,"SEL1L","SEL1L adaptor subunit of SYVN1 ubiquitin ligase"
"23768",418.877994464994,-3.59700660091345,0.539995349930215,-6.66118069605284,2.71636417862142e-11,7.84345155906504e-10,"FLRT2","fibronectin leucine rich transmembrane protein 2"
"2581",601.903390291709,-1.17806545811748,0.34494077953624,-3.41526873018998,0.000637191134822232,0.00264285368930076,"GALC","galactosylceramidase"
"11099",773.93433722729,-2.3297238050448,0.470285348379579,-4.95385155644786,7.2758720727476e-07,6.9024533751039e-06,"PTPN21","protein tyrosine phosphatase non-receptor type 21"
"1112",2379.0097485821,-1.9256187086145,0.327882664803446,-5.87288965023157,4.28263563067096e-09,7.3013351456465e-08,"FOXN3","forkhead box N3"
"90141",203.942509324774,-1.30942753134646,0.3129091505787,-4.18468916273232,2.85556573343799e-05,0.000176112682509548,"EFCAB11","EF-hand calcium binding domain 11"
"801",6604.68591168444,-1.08076025203098,0.30586949882545,-3.53340315455166,0.000410246360867537,0.0018131853361517,"CALM1","calmodulin 1"
"9252",408.381078189797,-1.1188200509233,0.371600873243376,-3.01081114572769,0.00260550849687344,0.00883340819465686,"RPS6KA5","ribosomal protein S6 kinase A5"
"80017",1067.76573198055,-1.52547955978062,0.456393090272072,-3.34246856995846,0.000830367584277672,0.00332452253570513,"DGLUCY","D-glutamate cyclase"
"10516",2136.21191175474,-3.98297630372071,0.52511644687185,-7.58493916434638,3.3264310466072e-14,1.78191276228909e-12,"FBLN5","fibulin 5"
"123041",20.9515528626698,-1.86311696984332,0.409859752330266,-4.54574268210169,5.47418818241136e-06,4.0948849105058e-05,"SLC24A4","solute carrier family 24 member 4"
"79890",1343.56533735735,-1.23643896786029,0.304571740068404,-4.05959846301761,4.91571759936708e-05,0.000285563138527973,"RIN3","Ras and Rab interactor 3"
"256394",79.5434797197618,-4.82923769767313,1.01649184552129,-4.75088680637328,2.02526484954631e-06,1.70931307103767e-05,"SERPINA11","serpin family A member 11"
"145258",83.7882303867297,-3.85587459370709,0.709915077627848,-5.43145893814699,5.58951784384478e-08,7.25358103391179e-07,"GSC","goosecoid homeobox"
"79686",353.42942658205,-3.66482303581873,0.488628504086514,-7.50022359557202,6.37090640275642e-14,3.23595831431198e-12,NA,NA
"161176",594.124965651213,-3.45494542462783,0.316609822110853,-10.9123128322221,1.00662213991963e-27,1.1609313926626e-24,"SYNE3","spectrin repeat containing nuclear envelope family member 3"
"56967",917.906464380765,-2.82652507215768,0.555225171402639,-5.090772568933,3.56607548610419e-07,3.6992844434158e-06,"C14orf132","chromosome 14 open reading frame 132"
"624",355.96562981611,-2.64510504166858,0.401334349499182,-6.59077660551449,4.37531814648752e-11,1.19140710395903e-09,"BDKRB2","bradykinin receptor B2"
"623",22.0209198931707,-2.30518658399848,0.606076223824129,-3.80345985106223,0.000142689128198977,0.000721393256180798,"BDKRB1","bradykinin receptor B1"
"55102",837.645724466383,-1.32751198104993,0.257476953364036,-5.15584779027974,2.52485934268304e-07,2.72890806354155e-06,"ATG2B","autophagy related 2B"
"122481",33.3078333162718,-1.56962544690409,0.51983106192712,-3.0194914499437,0.00253199439649593,0.00861247087746343,"AK7","adenylate kinase 7"
"10858",105.277538036212,-1.79749778592457,0.451331458898588,-3.98265565248015,6.81494626550422e-05,0.000378938844246953,"CYP46A1","cytochrome P450 family 46 subfamily A member 1"
"8788",59.1835951845452,-6.85805157789259,1.50663667258577,-4.55189476180904,5.31649290215915e-06,3.99521501877088e-05,"DLK1","delta like non-canonical Notch ligand 1"
"55384",2156.97163071553,-2.86175836133064,0.498598578504647,-5.73960393130957,9.48982297381864e-09,1.47899419097526e-07,"MEG3","maternally expressed 3"
"64150",10.4321670511581,-4.50159110262103,1.12600456233522,-3.99784446102526,6.39219302032046e-05,0.000358277119372221,"DIO3OS","DIO3 opposite strand upstream RNA"
"100302145",6.02962712903979,-5.11172616039768,1.24659880779464,-4.10053830345054,4.12190200837913e-05,0.0002437828379375,"MIR1247","microRNA 1247"
"1735",37.6117209787795,-4.43000423642578,0.854997729570333,-5.18130526340932,2.20338548286509e-07,2.4181658855346e-06,"DIO3","iodothyronine deiodinase 3"
"9895",1288.34645962891,-1.87824110828255,0.225693741572531,-8.32207882768846,8.64337940095777e-17,8.22631536578534e-15,"TECPR2","tectonin beta-propeller repeat containing 2"
"122402",25.5993681222685,-2.4720761689173,0.638708813813744,-3.87042751791146,0.000108644656807554,0.00057045718836875,"TDRD9","tudor domain containing 9"
"26153",2021.20689604376,-2.49958741768478,0.568692447785014,-4.39532374206896,1.10607782324749e-05,7.64390616940085e-05,"KIF26A","kinesin family member 26A"
"122622",231.118128134531,-1.70617606621125,0.465935295697974,-3.66183047724553,0.000250419553178638,0.00117654583264327,"ADSS1","adenylosuccinate synthase 1"
"3714",4273.16717988411,-1.32093391552344,0.359401252741831,-3.67537370959668,0.000237501504660138,0.00112447585133221,"JAG2","jagged canonical Notch ligand 2"
"90135",1864.84953552726,-1.0773759757723,0.213419100598905,-5.04817035002456,4.46061330228111e-07,4.49870290146725e-06,"BTBD6","BTB domain containing 6"
"1397",12661.8126559338,-1.07510018694125,0.336519178787845,-3.19476646416944,0.00139944031371088,0.00519549835080771,"CRIP2","cysteine rich protein 2"
"400322",634.645999865498,-3.88057312305284,0.539262098249765,-7.19607985736004,6.19683442511758e-13,2.60160890233095e-11,"HERC2P2","HERC2 pseudogene 2"
"339005",107.339872281483,-1.54646835545565,0.513838560824378,-3.00963857787274,0.00261558729095331,0.00886298037096967,"WHAMMP3","WHAMM pseudogene 3"
"54551",44.3339814997195,-2.76331480385088,0.722272569532901,-3.82586148278889,0.000130315554279577,0.000666223404747165,"MAGEL2","MAGE family member L2"
"4692",637.934980924092,-3.84310504597108,0.605638356548212,-6.34554434080852,2.21640346473908e-10,5.14258063073069e-09,"NDN","necdin, MAGE family member"
"8123",79.7810315797786,-1.59597177640533,0.445160143474216,-3.58516322676533,0.000336867449584246,0.00152461293087459,"PWAR5","Prader Willi/Angelman region RNA 5"
"8924",424.969255576721,-1.12906929611683,0.35269289671202,-3.20128164372625,0.00136817728862454,0.00509527127956495,"HERC2","HECT and RLD domain containing E3 ubiquitin protein ligase 2"
"728498",12.4149281230131,-2.80076729538362,0.937659150900199,-2.98697804281518,0.00281749957609925,0.00941375199199078,"GOLGA8H","golgin A8 family member H"
"51621",115.246590053717,-3.05345223226748,0.651899979571914,-4.68392748573579,2.81429606420458e-06,2.29331207958417e-05,"KLF13","KLF transcription factor 13"
"161725",23.4838574800734,-2.41475304718126,0.545666973398124,-4.42532380536696,9.62977278190355e-06,6.75255097145927e-05,"OTUD7A","OTU deubiquitinase 7A"
"100996255",15.403869262803,-2.23237938521427,0.57341153654892,-3.89315394428555,9.89493161972498e-05,0.000525944705233867,"LINC02256","long intergenic non-protein coding RNA 2256"
"9990",671.147908312965,-1.18538130636633,0.218215060815549,-5.43216999750673,5.56728464933302e-08,7.23341171867615e-07,"SLC12A6","solute carrier family 12 member 6"
"4212",383.413754629984,-1.81407907201752,0.540151401772761,-3.35846406408234,0.00078376911329893,0.00316249788749513,"MEIS2","Meis homeobox 2"
"161742",941.600995461021,-1.766033269701,0.28813112802853,-6.12926927328077,8.82836002977179e-10,1.79366659838037e-08,"SPRED1","sprouty related EVH1 domain containing 1"
