"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolsTNBC.SYMBOL","symbolsTNBC.GENENAME"
"51352",36.5003163817938,7.4220278152893,1.56814697666001,4.73299245909809,2.21233711304406e-06,1.84889520197536e-05,"WT1-AS","WT1 antisense RNA"
"1479",687.385591144752,1.04188580186369,0.248778304784152,4.18800909013212,2.81412247966459e-05,0.000173884920694308,"CSTF3","cleavage stimulation factor subunit 3"
"4192",2958.00694460994,1.31953851773046,0.360454268278813,3.66076541146626,0.000251462916810742,0.00118059912523741,"MDK","midkine"
"9793",3159.3458691117,1.62064401614004,0.312643753042705,5.18367631007383,2.17554373916633e-07,2.39897134702447e-06,"CKAP5","cytoskeleton associated protein 5"
"23788",1399.45065245764,1.0464321688861,0.186507123227382,5.61068205212908,2.01530735632551e-08,2.92682340949022e-07,"MTCH2","mitochondrial carrier 2"
"6749",4846.81930504124,1.03885532158146,0.340444263801881,3.05146960028094,0.00227724106922681,0.00787574323571369,"SSRP1","structure specific recognition protein 1"
"26519",387.588148408618,1.10101410522379,0.309283980871752,3.55988079990584,0.000371023166512271,0.00166041547652125,"TIMM10","translocase of inner mitochondrial membrane 10"
"374393",514.091995120545,4.09911680021127,0.694401265091945,5.90309523653952,3.56744193712509e-09,6.17873380028926e-08,"FAM111B","FAM111 trypsin like peptidase B"
"931",421.892701748515,6.00795225459246,1.02875532841191,5.84002054586386,5.21943849740163e-09,8.7463513829108e-08,"MS4A1","membrane spanning 4-domains A1"
"219995",38.8149561255386,6.8429033079682,1.5018709044598,4.55625266302731,5.20742924681924e-06,3.92529249569927e-05,"MS4A15","membrane spanning 4-domains A15"
"54972",10482.0523974282,1.93713805357578,0.477968255230159,4.05285922732039,5.05954495389494e-05,0.000291585650693898,"TMEM132A","transmembrane protein 132A"
"923",391.931065257755,1.82817696301668,0.505863159231816,3.61397530073721,0.000301537799984972,0.00138453164086777,"CD6","CD6 molecule"
"390205",382.186402932313,3.03116411709013,0.746250621207558,4.06185808218853,4.86836713407086e-05,0.000282980154256132,"LRRC10B","leucine rich repeat containing 10B"
"113157",189.847395830057,2.55543779498174,0.488183344465352,5.23458619380061,1.65354895075965e-07,1.89698541419507e-06,"RPLP0P2","ribosomal protein lateral stalk subunit P0 pseudogene 2"
"2237",602.38331862003,2.07133727393252,0.4031779353194,5.13752636857866,2.78378416850071e-07,2.96947075123095e-06,"FEN1","flap structure-specific endonuclease 1"
"3619",1048.30383656242,1.7309470261802,0.311370611726157,5.55912138459144,2.71136085869441e-08,3.82713758067406e-07,"INCENP","inner centromere protein"
"790955",478.527070694571,1.14541759492834,0.281734374074228,4.06559405004146,4.79102682518808e-05,0.00027922970254054,"UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3"
"23642",1116.83072417887,1.26528156696825,0.325636247274303,3.88556733950575,0.000102091188407127,0.000540242871770617,"SNHG1","small nucleolar RNA host gene 1"
"2011",3943.05841374174,1.01966965145459,0.208778315674507,4.8839825542241,1.03964277415646e-06,9.48057499074959e-06,"MARK2","microtubule affinity regulating kinase 2"
"283248",401.891547678229,3.32076766939379,0.512577051697349,6.4785726524381,9.25943446230557e-11,2.35156051901506e-09,"RCOR2","REST corepressor 2"
"79829",1144.35036419367,1.13880140256664,0.226722019635817,5.02289722187504,5.08977850317834e-07,5.05011120107867e-06,"NAA40","N-alpha-acetyltransferase 40, NatD catalytic subunit"
"10963",3491.85537825569,1.34205936172221,0.296636727373045,4.52425218416888,6.06094221635897e-06,4.47911168842571e-05,"STIP1","stress induced phosphoprotein 1"
"26472",2559.55724459859,1.78764105431333,0.329243981622931,5.42953297278685,5.6501713814143e-08,7.32653836666724e-07,"PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B"
"55561",3606.43831661742,1.13981354084563,0.38358044320829,2.97151108985684,0.00296338171339799,0.00980952427491904,"CDC42BPG","CDC42 binding protein kinase gamma"
"29901",354.031830519256,1.34502550205477,0.422659304630456,3.18229242162496,0.00146114212219131,0.00539596015213464,"SAC3D1","SAC3 domain containing 1"
"113130",557.199597803619,3.55137764653903,0.662856768931262,5.35768481668369,8.42951234044034e-08,1.041392683974e-06,"CDCA5","cell division cycle associated 5"
"100130348",35.2318787273933,2.17709330987352,0.648185348231597,3.35875119024697,0.00078295527387211,0.00316137503083545,"TMEM262","transmembrane protein 262"
"440044",74.1882916774707,3.28965934163858,0.581558285328661,5.65662879307009,1.54375145646213e-08,2.30867971437044e-07,"SLC22A20P","solute carrier family 22 member 20, pseudogene"
"8815",1825.26767944339,1.03549631396064,0.302398984177864,3.42427180030336,0.000616449327208037,0.00256942333063191,"BANF1","BAF nuclear assembly factor 1"
"64837",2866.36152766954,1.06514854879689,0.30890185117599,3.44817793982739,0.000564382090607575,0.0023775838565647,"KLC2","kinesin light chain 2"
"254263",284.261457830682,4.02654859588515,0.685476543349358,5.87408662623338,4.25181009561229e-09,7.25509040335722e-08,"CNIH2","cornichon family AMPA receptor auxiliary protein 2"
"6712",4897.96678067809,1.46327424697446,0.484018469730781,3.02317853239848,0.00250134627263362,0.00852597270884121,"SPTBN2","spectrin beta, non-erythrocytic 2"
"79703",1097.19689582915,1.37483622786785,0.236459160097244,5.81426503968991,6.09008586342004e-09,1.00001862176058e-07,"TOP6BL","TOP6B like initiator of meiotic double strand breaks"
"78999",3088.30228547339,1.10794763025674,0.340647128972839,3.25247899078898,0.00114403052875272,0.00437655854570259,"LRFN4","leucine rich repeat and fibronectin type III domain containing 4"
"254439",16.8606220572562,3.94041035269269,0.957899014073556,4.11359683515668,3.89541523766863e-05,0.000231590045754527,"C11orf86","chromosome 11 open reading frame 86"
"374403",651.245072151021,1.73609206552247,0.411730967990996,4.21656907177416,2.4804733449904e-05,0.000155423970603649,"TBC1D10C","TBC1 domain family member 10C"
"5790",659.660722888816,1.25019739638499,0.376395042463883,3.3215033550952,0.000895339059407693,0.00354340282574631,"PTPRCAP","protein tyrosine phosphatase receptor type C associated protein"
"81622",2525.07262474563,1.46473497292626,0.298021729581262,4.91485964793339,8.88460854418733e-07,8.23211886187792e-06,"UNC93B1","unc-93 homolog B1, TLR signaling regulator"
"4728",1737.15132168687,1.12608415508135,0.322520180924527,3.49151532736138,0.000480288907688721,0.00206866087964522,"NDUFS8","NADH:ubiquinone oxidoreductase core subunit S8"
"102465669",19.5629115805487,2.22868555313887,0.667473621075168,3.33898671463436,0.000840845856065913,0.00335892906561294,"MIR7113","microRNA 7113"
"51083",129.606116583931,3.47561696654011,0.562488458399961,6.17900139040497,6.45083279048032e-10,1.36141041647101e-08,"GAL","galanin and GMAP prepropeptide"
"9633",696.841614904219,1.90351576179671,0.524599652275132,3.62851129149889,0.000285060284404492,0.00131844589074929,"TESMIN","testis expressed metallothionein like protein"
"1717",3430.98968327409,2.83269878785006,0.704297889626448,4.02201799774311,5.77016476724385e-05,0.000327343317206548,"DHCR7","7-dehydrocholesterol reductase"
"57830",49.2252095781728,3.55851890236425,0.896286766430795,3.97029057623491,7.17850298658401e-05,0.000395897973431691,"KRTAP5-8","keratin associated protein 5-8"
"5031",307.165894294904,2.84424223137957,0.262855908148562,10.8205375767017,2.75158668549898e-27,2.69738042779465e-24,"P2RY6","pyrimidinergic receptor P2Y6"
"84957",1059.68187300797,2.49820194398884,0.453482247668948,5.50892996766784,3.61021489718446e-08,4.94897340349933e-07,"RELT","RELT TNF receptor"
"58473",1017.48560857538,2.07981572248626,0.417009203007807,4.98745760881282,6.11790378291615e-07,5.93212767397893e-06,"PLEKHB1","pleckstrin homology domain containing B1"
"80168",121.451380672914,3.89460586142333,0.891743897916251,4.36740399404347,1.25732033872773e-05,8.52741838375076e-05,"MOGAT2","monoacylglycerol O-acyltransferase 2"
"220042",160.569525535159,2.54092913012986,0.521253156733648,4.87465466118651,1.08998962217437e-06,9.87416352216402e-06,"DDIAS","DNA damage induced apoptosis suppressor"
"26973",650.539091330993,1.35928798857951,0.448291745369381,3.03215038559206,0.00242818197736684,0.008312717975948,"CHORDC1","cysteine and histidine rich domain containing 1"
"85459",2128.65132917374,1.46289935826186,0.337454573207072,4.33510011246515,1.45693800906441e-05,9.72581770708779e-05,"CEP295","centrosomal protein 295"
"684959",98.6302344507626,2.13477827709089,0.454005364177726,4.70209923831474,2.57500286396451e-06,2.11945869651084e-05,"SNORA25","small nucleolar RNA, H/ACA box 25"
"692063",37.9235044807139,1.68866152713348,0.545925356239398,3.09320955297958,0.00198004266152655,0.00699239924091782,"SNORA32","small nucleolar RNA, H/ACA box 32"
"677805",39.023527006629,2.14800514982709,0.516697015594208,4.15718512977448,3.22192892411955e-05,0.000196116542956498,"SNORA18","small nucleolar RNA, H/ACA box 18"
"677822",51.247744096986,1.60914412725178,0.402874428767412,3.99415801140551,6.49245569412463e-05,0.000363273648227761,"SNORA40","small nucleolar RNA, H/ACA box 40"
"79101",2143.79044777021,1.20291924255253,0.360827501613238,3.3337792634274,0.000856746190989785,0.00341271146293087,"TAF1D","TATA-box binding protein associated factor, RNA polymerase I subunit D"
"4312",429.347718059471,7.30429498720472,1.10448387134555,6.6133106844794,3.75818538952965e-11,1.04663327765793e-09,"MMP1","matrix metallopeptidase 1"
"4314",242.592073042452,2.85525703939041,0.898076973301743,3.17930102237582,0.00147630688782653,0.00544069038397122,"MMP3","matrix metallopeptidase 3"
"4322",636.007931235265,3.85552487444066,0.945021806335645,4.07982635807167,4.5069354156064e-05,0.000264480621844894,"MMP13","matrix metallopeptidase 13"
"440068",5.22033280901708,5.2586366301514,1.46641313604158,3.58605395771789,0.000335719523428455,0.00152011939407351,"CARD17P","caspase recruitment domain family member 17, pseudogene"
"54733",413.864289805466,1.69490141897525,0.536293961493124,3.16039623913793,0.00157554711580661,0.00574807903842657,"SLC35F2","solute carrier family 35 member F2"
"5450",190.146229677273,2.48109917202669,0.78183459848868,3.17343230502047,0.00150648027995,0.00553109594919471,"POU2AF1","POU class 2 homeobox associating factor 1"
"26521",386.416344756034,1.02365663619872,0.235806162102099,4.34109366385215,1.41775267286649e-05,9.49332612849056e-05,"TIMM8B","translocase of inner mitochondrial membrane 8 homolog B"
"5805",310.445950641428,1.2541117873606,0.396670539837985,3.1615954839319,0.001569073666645,0.00572872594194449,"PTS","6-pyruvoyltetrahydropterin synthase"
"3359",29.7675087081014,4.1861332475578,1.40180458250034,2.98624594313366,0.00282425401502624,0.00943149790812543,"HTR3A","5-hydroxytryptamine receptor 3A"
"84000",1052.73336685251,2.28195677707413,0.433964197620263,5.25839871028011,1.45315188424573e-07,1.69586284776916e-06,"TMPRSS13","transmembrane serine protease 13"
"196264",302.524426685072,1.80069289410276,0.349276946582492,5.15548739108514,2.52972064950879e-07,2.73265581566222e-06,"MPZL3","myelin protein zero like 3"
"10205",710.935156353701,1.34295348209735,0.354098503823604,3.79259857806785,0.000149079040104864,0.000749639307590653,"MPZL2","myelin protein zero like 2"
"915",76.4978107161666,2.32947153014103,0.582504148297437,3.99906427610806,6.35934092101931e-05,0.000356537712603674,"CD3D","CD3 delta subunit of T-cell receptor complex"
"917",41.4247626810738,1.7447995252965,0.58409591151968,2.98717982934847,0.00281564046448225,0.00941074785997937,"CD3G","CD3 gamma subunit of T-cell receptor complex"
"643",99.7039171872624,5.03424603872076,0.90420631551766,5.56758557458056,2.58293238195271e-08,3.66386659065081e-07,"CXCR5","C-X-C motif chemokine receptor 5"
"3145",542.018783549247,1.01375198678173,0.252917509122668,4.00823173649893,6.11750768980071e-05,0.000344456794274075,"HMBS","hydroxymethylbilane synthase"
"3014",1261.3064151342,2.04077566216726,0.422027081588719,4.83565095985018,1.3271061337103e-06,1.17521422120705e-05,"H2AX","H2A.X variant histone"
"84959",170.66214186235,1.46071470155263,0.451971886520145,3.23187070947946,0.00122982686939562,0.00464764564405756,"UBASH3B","ubiquitin associated and SH3 domain containing B"
"80071",135.97267061829,1.40119332451921,0.456823220128854,3.06725504041581,0.00216034446501057,0.00752188129657207,"CCDC15","coiled-coil domain containing 15"
"1111",283.370780549071,2.35510591636521,0.507236188662293,4.64301634821483,3.43359170538176e-06,2.73321148906678e-05,"CHEK1","checkpoint kinase 1"
"56",8.57542344044826,3.51277608885284,0.989766304558977,3.54909646112682,0.000386555448407634,0.00172050082212941,"ACRV1","acrosomal vesicle protein 1"
"399967",11.7948122665942,2.67366448860111,0.873493051275559,3.0608881028839,0.0022068155079824,0.00766191337869717,"PATE2","prostate and testis expressed 2"
"219844",187.631595670077,1.81346375388901,0.45004959973542,4.02947531773193,5.59014847293244e-05,0.000318051221591159,"HYLS1","HYLS1 centriolar and ciliogenesis associated"
"6768",6204.6521095626,1.78298494994207,0.443940190388282,4.01627288663057,5.91257888867463e-05,0.000334261884923168,"ST14","ST14 transmembrane serine protease matriptase"
"23310",887.791770899217,1.21335985447835,0.390825772778791,3.10460552755081,0.00190532946828706,0.00675513373512408,"NCAPD3","non-SMC condensin II complex subunit D3"
"84318",404.82375323924,2.75132660651316,0.351662685469772,7.82376612644521,5.12660111759665e-15,3.33927380437209e-13,"CCDC77","coiled-coil domain containing 77"
"283358",1378.96811352385,3.8812763311663,0.416661014780751,9.31518955093183,1.21734976795297e-20,2.9106536037178e-18,"B4GALNT3","beta-1,4-N-acetyl-galactosaminyltransferase 3"
"654429",77.250928601519,3.71719855238703,1.06384165143543,3.49412767151151,0.000475613510788552,0.00205301689139404,"LRTM2","leucine rich repeats and transmembrane domains 2"
"100874235",31.5571887041895,1.75656626653848,0.520508411254557,3.374712547497,0.000738928298615917,0.00300943668937758,"CACNA1C-AS2","CACNA1C antisense RNA 2"
"100652846",18.978270254079,1.62982791517561,0.443245653439201,3.67703078987817,0.000235964568305552,0.00111827926666634,"CACNA1C-AS1","CACNA1C antisense RNA 1"
"2288",6351.62666385214,1.66210589327485,0.398578706490132,4.17008200942617,3.04490047195375e-05,0.000186092015751637,"FKBP4","FKBP prolyl isomerase 4"
"2305",1965.91890442259,4.5914296111244,0.737456921660648,6.22603093992955,4.78399630716218e-10,1.03892878027867e-08,"FOXM1","forkhead box M1"
"83695",571.160760957668,1.94071070360649,0.402524410756555,4.8213490952235,1.42590568252139e-06,1.25196179182778e-05,"RHNO1","RAD9-HUS1-RAD1 interacting nuclear orphan 1"
"10635",380.996563207085,3.54315297369969,0.612704857144035,5.78280542807378,7.34650183413708e-09,1.17868670180108e-07,"RAD51AP1","RAD51 associated protein 1"
"8798",386.159150110376,1.00147285517015,0.272477811579437,3.67542901700891,0.000237450056058983,0.00112447585133221,"DYRK4","dual specificity tyrosine phosphorylation regulated kinase 4"
"4704",1024.95012749736,1.21871691289219,0.182258958197764,6.68673257514069,2.28208346257596e-11,6.71809735244210e-10,"NDUFA9","NADH:ubiquinone oxidoreductase subunit A9"
"678655",667.312709949329,1.15600030628813,0.320365575157799,3.60837866465126,0.000308116556569451,0.00141275332275506,"CD27-AS1","CD27 antisense RNA 1"
"939",117.097472787936,2.34084596871596,0.554289982870772,4.2231431940954,2.40918644576692e-05,0.000151587000820623,"CD27","CD27 molecule"
"51258",1077.5411347259,1.3950032865117,0.305908503428069,4.56019780711889,5.11054578196651e-06,3.86713086071923e-05,"MRPL51","mitochondrial ribosomal protein L51"
"9918",3330.23781134641,2.11936680588359,0.445130806374604,4.76122248905868,1.92423765065795e-06,1.64028710342608e-05,"NCAPD2","non-SMC condensin I complex subunit D2"
"2597",60139.1414565987,1.23728147358112,0.342915710567375,3.60812128302304,0.000308422313346868,0.00141382461432749,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase"
"4839",2976.26900704193,2.3844127483848,0.364850747816034,6.53531002103653,6.34779120657041e-11,1.67277949457015e-09,"NOP2","NOP2 nucleolar protein"
"84519",86.1090702075496,1.07708425037687,0.350820167222059,3.07018909119641,0.0021392328497753,0.0074629536036823,"ACRBP","acrosin binding protein"
"3902",209.895952236356,1.74336525314486,0.294977212639665,5.9101692552587,3.4175639362713e-09,5.93487675239461e-08,"LAG3","lymphocyte activating 3"
"83461",757.504999600062,4.57039655127492,0.647186981544601,7.06194141972238,1.64192210002906e-12,6.15516724534795e-11,"CDCA3","cell division cycle associated 3"
"8078",3643.74249354836,1.04220138954733,0.336163557599109,3.10028069964148,0.00193337323429417,0.00684095210820638,"USP5","ubiquitin specific peptidase 5"
"7167",6198.5443621876,1.3448148287968,0.252181325964097,5.332729628792,9.67473084696647e-08,1.17305363627473e-06,"TPI1","triosephosphate isomerase 1"
"5777",2717.89958636652,1.6231121786019,0.320990470985808,5.05657433884903,4.26854524521598e-07,4.32949291659102e-06,"PTPN6","protein tyrosine phosphatase non-receptor type 6"
"677777",82.474305844868,1.71192607866251,0.490885425978354,3.48742494289899,0.000487695791199658,0.00209458131046232,"SCARNA12","small Cajal body-specific RNA 12"
"10436",673.628162640895,1.38758447191349,0.367604375919671,3.77466799311635,0.000160220906817519,0.000797602023277905,"EMG1","EMG1 N1-specific pseudouridine methyltransferase"
"144568",495.381523918849,5.51255871506088,0.943667296106484,5.84163373871848,5.16913560508836e-09,8.66946729455623e-08,"A2ML1","alpha-2-macroglobulin like 1"
"642846",761.46788110695,1.34575562386061,0.448869162444453,2.99810220094401,0.00271666554537573,0.00913914630793352,"LOC642846","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like"
"101930452",54.8878770392837,3.4115670995104,0.497766507557346,6.85374979576617,7.19388616506099e-12,2.36253487692104e-10,"LINC02367","long intergenic non-protein coding RNA 2367"
"728715",102.445604562509,2.32029156064649,0.48002754125229,4.83366340729814,1.34043153193533e-06,1.18540823703762e-05,"LOC728715","ovostatin homolog 2"
"105369647",25.864625034226,2.6450112106689,0.670464192017434,3.94504470508713,7.9785092172237e-05,0.000434756769269765,"LOC105369647","uncharacterized LOC105369647"
"440081",697.701279602688,2.45264479433281,0.372809456292335,6.57881594186171,4.74209344788826e-11,1.28062650329611e-09,"DDX12P","DEAD/H-box helicase 12, pseudogene"
"408186",72.727493963578,1.76902838733471,0.436199663670803,4.05554734372695,5.00170398392741e-05,0.000289272590881655,"LOC408186","alpha-2-macroglobulin like 1 pseudogene"
"29121",1185.05604770822,1.9656022715307,0.449194181375715,4.375840901391,1.20965224746325e-05,8.24310401829173e-05,"CLEC2D","C-type lectin domain family 2 member D"
"160365",25.0475922794569,2.89213559341265,0.625585443730055,4.62308645829142,3.78072048463604e-06,2.97689983219977e-05,"CLECL1P","C-type lectin like 1, pseudogene"
"64581",275.5839176826,1.39174318073618,0.249623805498773,5.57536240566214,2.47015082529816e-08,3.51449761108822e-07,"CLEC7A","C-type lectin domain containing 7A"
"4973",271.623193572662,2.16731645068695,0.492876926505054,4.39727715812382,1.09617333645896e-05,7.58080226970525e-05,"OLR1","oxidized low density lipoprotein receptor 1"
"55110",365.462585619944,2.2080022454715,0.414814237173166,5.32286996829801,1.02142761226681e-07,1.2301050224879e-06,"MAGOHB","mago homolog B, exon junction complex subunit"
"55359",120.203810064039,2.42508907382957,0.526026526094415,4.61020300978947,4.02275947068954e-06,3.15102765410864e-05,"STYK1","serine/threonine/tyrosine kinase 1"
"79370",61.1295173325498,2.00549527687738,0.639454616237153,3.13625897124435,0.00171118028118934,0.00617233131950156,"BCL2L14","BCL2 like 14"
"100506248",40.8323800880626,2.08270247937468,0.503063915423053,4.14003552137749,3.47252046390678e-05,0.000209741947675158,"PTMAP9","prothymosin alpha pseudogene 9"
"103504734",24.2200235699134,2.15902116478813,0.546835881066991,3.94820683780923,7.87387617352279e-05,0.000430254225914403,"MIR1244-4","microRNA 1244-4"
"4040",1877.81745748357,1.39696304086269,0.283318620471413,4.9307138321452,8.19296796672235e-07,7.67836185256015e-06,"LRP6","LDL receptor related protein 6"
"2842",75.0686862442987,3.54173622408062,0.750814418467837,4.71719260707343,2.39121294179211e-06,1.98149285447068e-05,"GPR19","G protein-coupled receptor 19"
"693198",7.20176098856175,4.02834788271376,1.34306405418218,2.99937137783552,0.00270537323642487,0.00910897263839018,"MIR613","microRNA 613"
"51202",973.323191621512,1.14458567360856,0.381856341728636,2.99742481276362,0.00272271011490374,0.00915320014543845,"DDX47","DEAD-box helicase 47"
"121506",356.597976195771,3.82945773036635,0.714732263705819,5.35789123399996,8.4198899970948e-08,1.040859793714e-06,"ERP27","endoplasmic reticulum protein 27"
"11171",1840.27543482763,1.33859700530784,0.32061305086613,4.17511701938409,2.97832916907824e-05,0.000182592625669006,"STRAP","serine/threonine kinase receptor associated protein"
"79912",316.850719891086,1.45868492315265,0.284463977442982,5.12783705080911,2.93089947674775e-07,3.11622641763104e-06,"PYROXD1","pyridine nucleotide-disulphide oxidoreductase domain 1"
"51026",659.274816168945,1.01921491732196,0.269976214980314,3.77520263181804,0.000159877647231217,0.00079638240640631,"GOLT1B","golgi transport 1B"
"55907",1072.6049825464,1.94623244698503,0.384631400009878,5.05999366389496,4.19270410191605e-07,4.2680247467376e-06,"CMAS","cytidine monophosphate N-acetylneuraminic acid synthetase"
"55500",1470.11071848145,1.20788064959963,0.399664586973315,3.02223586719802,0.00250914952583416,0.00854514254012587,"ETNK1","ethanolamine kinase 1"
"3845",1176.883244784,1.70389719177983,0.36919295841439,4.61519417677338,3.92727956218442e-06,3.08363007994344e-05,"KRAS","KRAS proto-oncogene, GTPase"
"55726",1093.92531558127,2.8030187796692,0.37431699735793,7.48835559019218,6.97418648828135e-14,3.49708184882978e-12,"INTS13","integrator complex subunit 13"
"9412",561.48513888664,1.10875163633281,0.288421165561105,3.84421037261881,0.000120941225246144,0.000624815194249251,"MED21","mediator complex subunit 21"
"23012",2488.99456176045,2.32297125977115,0.548915800628493,4.23192638490532,2.31698250182219e-05,0.000146443452387898,"STK38L","serine/threonine kinase 38 like"
"60488",1035.54944475114,2.1138431622657,0.382526033651163,5.52601124187374,3.27593149406135e-08,4.5167308630497e-07,"MRPS35","mitochondrial ribosomal protein S35"
"57542",1317.92929593392,1.37126300989589,0.446181136691076,3.07333254844728,0.00211682450639292,0.00740586389584931,"KLHL42","kelch like family member 42"
"55297",1435.68058406096,1.43664747942607,0.30427202075538,4.72158917490828,2.34008989820225e-06,1.94488353302897e-05,"CCDC91","coiled-coil domain containing 91"
"100506606",86.283926221491,1.45851672489552,0.458881447591132,3.17841728523109,0.00148081462753509,0.00545422723792091,"LOC100506606","uncharacterized LOC100506606"
"51290",1139.20309242137,1.6385534995508,0.321681091922735,5.09372027356947,3.51104687262191e-07,3.64605852672803e-06,"ERGIC2","ERGIC and golgi 2"
"65981",835.708696078433,1.48508880033155,0.393327568686097,3.77570482865582,0.000159555847055367,0.000794981432621987,"CAPRIN2","caprin family member 2"
"100506660",45.3878620054817,3.69638550672371,0.886391355234739,4.17015067316943,3.04398318507248e-05,0.000186092015751637,"DDX11-AS1","DDX11 antisense RNA 1"
"1663",2581.62122063111,2.63827075570597,0.485975911669932,5.42880972565126,5.6731125934823e-08,7.34656839549629e-07,"DDX11","DEAD/H-box helicase 11"
"144203",22.9437096121398,5.71894768484854,1.03300831524703,5.53620682470589,3.09092543718938e-08,4.28576266771818e-07,"OVOS2","alpha-2-macroglobulin like 1 pseudogene"
"196394",340.861181555265,1.29122764173625,0.415637644474714,3.10661861094924,0.00189240373956737,0.00671294874578574,"AMN1","antagonist of mitotic exit network 1 homolog"
"10059",2531.99651622537,1.36225279000244,0.339132367688705,4.01687635800329,5.89746458107068e-05,0.000333599799701303,"DNM1L","dynamin 1 like"
"51067",455.828507898705,1.34541473747571,0.390657643521059,3.44397392394343,0.00057323098480885,0.00240916756445066,"YARS2","tyrosyl-tRNA synthetase 2"
"55605",1245.23934150148,2.06138851904038,0.351829091060497,5.85906217370163,4.65488411343101e-09,7.87434494632687e-08,"KIF21A","kinesin family member 21A"
"4753",310.825533382411,3.12588846587246,0.900975517671289,3.46944884135343,0.000521527379895689,0.00221898129562389,"NELL2","neural EGFL like 2"
"1280",4468.57691657495,3.35843737663802,0.916874424322162,3.66291968403512,0.000249356740738763,0.0011729578356344,"COL2A1","collagen type II alpha 1 chain"
"784",3451.44779532436,1.60320683965335,0.409195055687664,3.91795261787589,8.93042542745074e-05,0.000479829873747874,"CACNB3","calcium voltage-gated channel auxiliary subunit beta 3"
"23109",125.79820817866,4.41429372556921,0.488270018555547,9.04068150370578,1.55698059071135e-19,3.11491443484558e-17,"DDN","dendrin"
"84790",3200.31799766044,2.11271057033135,0.379473312008978,5.56748130493395,2.58447796331228e-08,3.66386659065081e-07,"TUBA1C","tubulin alpha 1c"
"10024",1115.3337193362,4.69700505355185,0.772137830732463,6.08311737438922,1.17867993577257e-09,2.31091988207571e-08,"TROAP","trophinin associated protein"
"338761",304.849247406407,4.16375121776828,0.661496382328646,6.29444291609087,3.08505778531758e-10,6.91264490730703e-09,"C1QL4","complement C1q like 4"
"29127",670.490352550768,2.55724136288609,0.418414160469681,6.11174669618141,9.85465158707192e-10,1.97758750272397e-08,"RACGAP1","Rac GTPase activating protein 1"
"51411",335.931357662446,1.50861030142126,0.265959158634457,5.67233822353432,1.40861520883703e-08,2.12440844495836e-07,"BIN2","bridging integrator 2"
"3892",451.895703945657,3.03480120842005,0.780541401163245,3.88807205344556,0.000101043633834041,0.000535711596795621,"KRT86","keratin 86"
"3887",4193.9849621023,3.57870080279115,0.939695594341768,3.80836179752224,0.000139890494903317,0.000708523131768132,"KRT81","keratin 81"
"9119",352.530222654496,7.98858447215442,1.87509389219528,4.26036504380146,2.04093288255493e-05,0.000131238209561732,"KRT75","keratin 75"
"338785",300.343888571742,6.27887598412323,1.97238416143541,3.18339404000981,0.00145559377971877,0.00537850954488619,"KRT79","keratin 79"
"196374",20.6025509547194,7.4029550238289,2.03195996133881,3.64325831447549,0.000269208426198537,0.00125361502095876,"KRT78","keratin 78"
"3695",446.781653032682,1.42219354306676,0.4474869445701,3.17817885040883,0.00148203299930926,0.00545768951623918,"ITGB7","integrin subunit beta 7"
"9700",1210.53340866038,3.96167365972676,0.688564095720676,5.75352924200954,8.73993221779363e-09,1.3708408884965e-07,"ESPL1","extra spindle pole bodies like 1, separase"
"3229",231.412093812612,2.77091366531255,0.557702577229831,4.96844335752575,6.74925085910624e-07,6.47703437805369e-06,"HOXC13","homeobox C13"
"3227",264.086027356463,3.13028048442441,0.706191720193254,4.43262133343589,9.30942822028573e-06,6.55370375895591e-05,"HOXC11","homeobox C11"
"100874365",20.3746694708856,3.39792549615725,0.9861876837941,3.44551605337902,0.000569970111008703,0.0023975185574848,"HOXC-AS3","HOXC cluster antisense RNA 3"
"3226",638.905914256579,2.25057385977849,0.533978862968704,4.21472461899751,2.50083146729453e-05,0.000156449590771463,"HOXC10","homeobox C10"
"4778",50.344980067421,3.93474392964876,1.1675123244698,3.37019476983734,0.000751150708139384,0.00305293355834591,"NFE2","nuclear factor, erythroid 2"
"9840",105.545846111796,2.27335961752054,0.509949280319146,4.45801122828879,8.27235698943879e-06,5.89559546110276e-05,"TESPA1","thymocyte expressed, positive selection associated 1"
"1606",1287.77576780126,1.1051800659632,0.354699038320005,3.11582481643529,0.00183431208189447,0.00654715504781049,"DGKA","diacylglycerol kinase alpha"
"1017",666.987346592461,1.0572943208283,0.267350855488522,3.95470707919126,7.66284769255265e-05,0.0004201280533003,"CDK2","cyclin dependent kinase 2"
"8914",1056.97076494335,1.58416124768325,0.442716056978526,3.57827827274873,0.00034586510449521,0.00155993357228734,"TIMELESS","timeless circadian regulator"
"11247",407.10084202415,3.46403647295119,0.591694708683561,5.85443206118607,4.7864281929534e-09,8.05516833914545e-08,"NXPH4","neurexophilin 4"
"246329",202.68959210696,1.26136045461224,0.361364781024655,3.49054617618141,0.000482034304356269,0.00207481110235104,"STAC3","SH3 and cysteine rich domain 3"
"64333",594.068649293989,1.94358465132337,0.334337619816493,5.81323948046929,6.12753023083442e-09,1.00532516908569e-07,"ARHGAP9","Rho GTPase activating protein 9"
